58 45.6089251523 0.0000000000 5.0000000000 1.7896241850 3.0000000000 6.2905179627 0.9945410849 4.7677725816 -0.0292907454 4.2342041962 -0.0334707285 22.7316553903 -1225.4721367394 25.6694435443 6.5738128139 3.836971 -1.945855 1.101340 -1.799266 1.379455 -0.854644 1.754235 1.317067 -3.890513 0.053770 1.574764 2.359172 2.254483 4.958815 3.301546 0.056737 -1.390228 -2.481805 0.121123 0.265655 -1.370702 -0.188336 -0.665769 -0.527375 1.208909 1.745771 -0.561382 -0.397508 0.272138 -4.310440 3.645828 -0.149297 -5.000000 -5.000000 0.466195 0.969141 0.406181 -1.877894 -0.325927 3.165669
202 40.9244236205 0.0000000000 5.0000000000 1.4699404046 13.0000000000 6.1761361976 0.9761379098 5.3319818980 0.0503992728 4.7497118531 0.0342239802 28.4300309610 -1096.4264777475 25.9358941181 6.6156043653 1.126746 -3.934958 0.585105 -1.980155 2.418673 -4.793911 2.860669 -2.547556 -1.112584 1.064002 -2.985729 -0.930513 2.149313 1.653468 1.292635 0.842039 0.688019 -2.328989 2.785284 2.615941 -5.000000 -3.885220 1.181386 -3.691001 4.087255 -4.487264 -1.467300 0.295903 -0.444607 2.129285 3.207948 3.428533 -2.426265 -1.417992 0.593993 -1.410594 -0.219289 -2.832147 0.390694 5.000000
1005 65.7183223557 0.0000000000 5.0000000000 0.6527942421 67.0000000000 5.6026771574 0.8832753558 6.4330449023 0.0197120345 5.3833576542 0.0231930182 41.3840667153 -501.7127063663 25.2077503345 6.4260717010 0.018501 -1.355894 0.735459 0.504670 -0.899543 -1.115692 4.958738 2.184853 3.206455 4.043681 -1.758438 3.713142 0.108185 4.553833 -3.328262 2.007767 3.454706 -1.651484 2.348893 1.361653 -4.002033 -0.795625 3.854372 -1.147529 3.871101 -3.037611 -5.000000 3.064245 4.812175 1.312936 0.992088 -2.988772 -2.185887 -2.691419 -1.109381 -1.365665 0.140669 -3.101427 -4.055758 -1.323392
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 89.6116939073 1.0000000000 5.0000000000 0.6527942421 67.0000000000 5.6026771574 0.8832753558 6.4330449023 0.0197120345 5.3833576542 0.0231930182 41.3840667153 -501.7127063663 25.2077503345 6.4260717010 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
2 75.1143120986 1.0000000000 5.0000000000 0.6527942421 67.0000000000 5.6026771574 0.8832753558 6.4330449023 0.0197120345 5.3833576542 0.0231930182 41.3840667153 -501.7127063663 25.2077503345 6.4260717010 -0.383671 -1.775258 -1.494317 3.384909 0.101616 -1.273991 0.381831 4.200510 0.240318 1.234406 0.600341 -0.704500 -2.285036 -0.698685 -0.417788 1.173246 1.677967 1.862204 0.571175 1.770282 -1.508796 2.505736 1.025860 -0.596186 0.977036 -0.151143 2.263259 3.039634 4.371151 -2.792993 -2.888228 -1.008932 0.320074 1.752338 0.631270 -4.044402 -0.612408 1.655949 0.460189 1.524022
9 68.4809921043 1.0000000000 5.0000000000 0.6527942421 67.0000000000 5.6026771574 0.8832753558 6.4330449023 0.0197120345 5.3833576542 0.0231930182 41.3840667153 -501.7127063663 25.2077503345 6.4260717010 -0.271955 -1.594540 0.565351 -1.652195 1.242165 1.912243 -1.411681 2.385372 -0.475884 2.310576 0.876333 2.244657 -1.994040 -0.213588 2.902859 -1.236074 -4.074402 -3.885178 -5.000000 -4.228328 -0.823278 2.557056 -0.884459 0.647055 -0.219983 0.017098 -0.336398 -0.348361 0.922328 -2.351965 2.020254 1.840036 -0.390115 1.610787 -1.402689 -1.074446 0.312528 -0.380442 -0.897476 -1.344896
12 49.5313521886 1.0000000000 5.0000000000 0.6527942421 67.0000000000 5.6026771574 0.8832753558 6.4330449023 0.0197120345 5.3833576542 0.0231930182 41.3840667153 -501.7127063663 25.2077503345 6.4260717010 0.902568 -3.368120 -2.320340 2.700214 -0.662566 0.773078 -1.702911 2.001763 -0.769664 2.916216 -1.064468 2.236267 1.348792 -1.444784 2.197993 -1.803269 -1.644934 1.443423 -1.250684 -1.187686 -0.687801 -2.000338 2.089989 1.217029 -0.138657 -0.216784 0.900311 3.530670 1.741940 -1.016914 1.554838 -0.237542 -0.397996 3.732943 -0.837876 -0.958370 -3.904211 -2.804658 0.902246 -1.389842
62 40.6949472592 1.0000000000 5.0000000000 1.7176897198 4.0000000000 6.2761288515 0.9922464487 5.2718340227 0.0468141357 4.6755960639 0.0415103099 27.7922339624 -1190.3963886172 25.2858071521 6.4719053918 1.090857 0.330787 -2.039658 3.560963 -4.821613 3.228362 -1.190392 -3.766048 -1.653587 2.127489 0.477328 0.780626 0.347036 3.440306 -1.537762 -1.872703 2.360691 -5.000000 -3.565592 1.660537 0.052343 -4.360055 0.014297 0.599292 -0.403368 -5.000000 0.902458 0.089959 -1.558875 -2.615897 -4.915315 2.291421 1.665166 0.868422 0.775022 2.354954 -2.725784 5.000000 -1.510806 3.544080
375 29.9668617843 1.0000000000 5.0000000000 1.1920541445 24.0000000000 6.0601283882 0.9572652447 5.1275788370 -0.0322570184 4.7953308871 -0.0401697535 26.2920647299 -961.9211964761 26.2810009995 6.7274317067 -1.254254 2.775960 -1.447437 -0.242072 1.218726 1.099040 -4.013304 -1.461320 0.793967 3.856875 3.876531 2.811664 -1.323788 -2.147990 -0.972837 -3.762663 3.769299 -4.719390 1.128738 1.950573 4.453998 -3.884820 -1.423069 2.161161 -3.145598 -0.825222 -3.176962 -0.411152 3.412848 -3.635364 -2.494402 -1.238771 -0.973724 0.241976 -3.714959 3.727238 1.716233 2.938250 -0.884196 -0.199712
1005 78.7031592384 1.0000000000 5.0000000000 0.7802739133 67.0000000000 5.6242961326 0.8864256262 6.5182650061 -0.1665803783 5.5190160814 -0.1380393398 42.4877786896 -614.5224856362 25.3546758515 6.4582603027 -0.717216 -3.468403 -2.244337 1.434661 0.077213 -1.897513 -3.201051 5.000000 1.491618 2.706016 0.637592 1.908649 1.817182 -1.634904 -3.243699 -3.320527 1.661205 -1.490094 3.914143 2.622710 1.161656 -4.043041 -0.681708 2.723237 -1.337737 1.735787 1.889702 1.769229 2.959591 -4.264304 -4.909861 0.080791 -4.978075 4.048832 -1.358278 -0.778863 2.555652 -1.794047 -2.961268 1.330659
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 53.7300031904 2.0000000000 5.0000000000 0.7802739133 67.0000000000 5.6242961326 0.8864256262 6.5182650061 -0.1665803783 5.5190160814 -0.1380393398 42.4877786896 -614.5224856362 25.3546758515 6.4582603027 -0.833516 -0.112534 -4.272392 3.280542 -3.586871 -1.683495 1.005763 -2.490576 -2.115904 -1.818015 1.102908 4.584416 0.083079 -2.235851 1.078117 -1.192319 -0.038261 2.350002 -1.495742 0.018051 -1.756216 -0.312868 0.513141 -1.977558 -0.677644 -0.472368 -1.275310 -2.375225 -2.842434 -0.306990 -0.538114 4.462734 -4.869535 0.225453 0.740889 2.719268 1.003714 -1.688427 0.000020 1.084705
62 51.8960083046 2.0000000000 5.0000000000 1.6957270225 4.0000000000 6.2759352787 0.9922205789 4.4179443272 -0.0997820607 3.9117704897 -0.0888534441 19.5182320785 -1190.4801301648 25.7002706500 6.5426068230 1.438042 -0.242074 -4.334975 -0.994491 -1.066566 -2.128740 2.403374 -3.333146 -0.575853 -2.311826 3.044506 -3.256190 0.663725 -0.232705 1.522758 -1.742789 1.915064 1.028182 -2.105292 -2.721780 -3.674224 -0.890429 3.885304 -1.880517 3.323164 -0.614283 0.496243 -0.917122 -1.399746 1.438449 -0.559598 1.075089 -1.088878 -2.073024 -3.992662 -3.505214 5.000000 0.865771 -1.295712 1.476944
195 50.0187167785 2.0000000000 5.0000000000 1.4192236981 12.0000000000 6.1852622361 0.9776816974 5.6229098575 -0.0416645421 5.0090450038 -0.0477905196 31.6171152659 -1058.0739241511 25.1348387774 6.4524550853 -0.833842 0.727058 -3.663214 -2.205659 3.847550 -1.156053 0.692865 -1.826806 -1.459507 -1.072890 0.800113 -1.595882 -4.989126 -1.839551 0.449373 -0.018183 -1.557034 -1.704986 1.279955 -0.152243 -0.764874 0.686818 4.972073 -3.854739 -0.896582 2.862174 3.339308 4.281634 -3.114064 -2.564682 2.869296 -1.344169 -0.601266 0.720395 0.378972 0.185240 -0.507037 -1.166005 -5.000000 -0.135096
311 49.6117417303 2.0000000000 5.0000000000 1.2569855733 20.0000000000 6.0986033732 0.9635971128 6.2546736419 0.0121704905 5.6728190264 -0.0018737356 39.1209423667 -946.1735051384 24.1099026687 6.1677074424 2.285928 3.321519 -3.555004 -3.180612 5.000000 -1.047854 -2.609743 -3.589704 -2.754634 -2.446990 -0.122323 -3.890596 -3.925428 2.294117 -0.199655 0.262316 -3.748587 -2.206433 -2.168248 2.223263 2.743180 1.327499 4.761950 -2.641848 -1.399599 1.984116 3.260919 4.820012 -5.000000 -2.234066 -1.460688 -2.282995 -1.351412 2.081898 2.881531 2.562134 3.467115 -1.797287 -3.471586 -1.103504
330 48.6358993570 2.0000000000 5.0000000000 1.2591136572 21.0000000000 6.0883502163 0.9618992770 6.3763731020 -0.0051946789 5.9797541540 -0.0142191240 40.6581339355 -963.8106549232 24.8690206620 6.3448862979 -0.442454 3.229715 -2.050773 -3.657183 2.436126 -0.983971 -2.987298 -3.486587 -3.973581 -2.834717 0.223043 -3.361799 -1.718504 3.593488 0.053038 0.605514 -1.753888 -1.179563 0.591120 0.705995 -1.622225 1.197050 5.000000 -1.994062 -0.846301 2.195795 5.000000 4.305041 -3.889450 -0.704071 -0.075789 -2.825846 0.187098 1.130077 1.755058 1.525291 2.226145 -3.267971 -1.917965 -2.912429
507 43.3850750942 2.0000000000 5.0000000000 1.0372129590 33.0000000000 5.9602269736 0.9410936008 5.3046301697 -0.0155375616 4.7099474443 -0.0370892038 28.1391012374 -854.6255770625 26.0417328552 6.6390531798 -0.494558 3.670028 -2.644159 -2.201235 4.319066 1.817290 -2.561026 -1.292772 -5.000000 -4.456314 -2.148468 -2.937531 -3.659949 2.480554 0.538494 -2.372624 -5.000000 -2.027654 1.184618 -0.763882 -0.653515 0.397085 2.806628 0.343340 2.644204 2.108647 3.870353 3.947393 -5.000000 -4.072231 -4.512281 -2.987864 1.294335 3.067836 5.000000 1.714485 -0.447737 -3.419010 -2.845153 1.696171
1005 63.0241142920 2.0000000000 5.0000000000 0.8551583406 67.0000000000 5.6278746641 0.8867380891 5.5163093110 0.3011984007 4.9952463742 0.2523689705 30.4296684147 -669.6641626210 25.4342087076 6.5087143747 1.768480 4.092117 -4.858834 -4.014839 2.987764 -0.477931 -1.462232 1.749469 -2.378687 2.489528 0.211094 -2.251700 0.482539 3.094234 2.046751 -2.969391 -1.634104 -0.340537 5.000000 -1.772407 -0.578949 -2.807173 4.087081 0.009566 2.952707 2.941151 0.667610 3.957293 -3.928275 -4.033166 -4.204765 -0.263408 -0.461848 3.202093 3.255118 1.484585 -0.335699 -3.425813 -3.569147 -1.838377
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 66.6603245181 3.0000000000 5.0000000000 0.8551583406 67.0000000000 5.6278746641 0.8867380891 5.5163093110 0.3011984007 4.9952463742 0.2523689705 30.4296684147 -669.6641626210 25.4342087076 6.5087143747 3.577257 0.873020 0.192995 -3.726985 -0.554776 -0.709518 -0.165483 -1.254001 -0.087636 -0.954436 -2.627730 1.769245 1.762636 3.419146 0.100067 -0.809355 -1.090720 -3.092955 1.964735 -2.202135 -2.370093 -0.411300 2.972297 0.473433 -2.047570 -1.425986 1.250490 -0.321027 -1.537673 -0.460061 1.490113 3.952222 -2.488247 -1.252834 -1.607532 -4.838166 -1.847584 -2.047752 2.247956 -0.263828
4 65.6838697724 3.0000000000 5.0000000000 0.8551583406 67.0000000000 5.6278746641 0.8867380891 5.5163093110 0.3011984007 4.9952463742 0.2523689705 30.4296684147 -669.6641626210 25.4342087076 6.5087143747 -1.356425 0.852870 -1.506670 -3.488221 0.451501 0.574070 -0.154882 0.552137 -1.296822 -1.474930 -0.336180 3.818554 1.629629 -1.039984 1.117426 -0.956729 -0.914522 1.718568 -1.050529 -3.351269 -1.812989 0.176830 0.256016 2.483233 -1.432052 1.462931 0.851933 -0.298028 1.671688 0.984238 -1.724617 2.143368 -2.441804 0.119231 0.004888 0.849271 -1.450867 -0.069887 -0.281240 1.994177
26 65.3228985599 3.0000000000 5.0000000000 1.8879909522 1.0000000000 6.3085295991 0.9974472471 3.1793552515 -0.0589156535 2.6962131238 -0.0499626955 10.1082998151 -1305.0281107327 27.3917137415 6.9415515012 -3.523068 2.052863 -1.850854 -4.117358 -0.035351 0.050397 -2.660011 0.366206 -1.964503 -2.421254 -2.081642 3.106266 2.709563 -2.120691 -0.496848 1.345000 -0.428067 0.174833 0.219780 -1.135061 -3.434596 -1.158460 2.471403 0.379706 -1.650003 0.786084 3.590169 2.129825 -1.354351 -3.467614 -3.307376 -0.744254 -3.000410 -0.387417 -4.396147 -0.128665 -2.433860 1.653849 -1.717328 2.637520
29 64.2573355450 3.0000000000 5.0000000000 1.8879909522 1.0000000000 6.3085295991 0.9974472471 3.1793552515 -0.0589156535 2.6962131238 -0.0499626955 10.1082998151 -1305.0281107327 27.3917137415 6.9415515012 2.407636 1.979076 -0.823797 -3.032766 -0.455092 1.783509 -3.430926 -1.681425 -2.308476 3.071803 -0.487942 1.308674 -0.182391 1.469699 0.830049 -1.762061 -0.811802 -2.830392 1.657094 -2.976303 -1.506396 5.000000 2.041857 -0.441669 -2.649141 -1.227351 1.668145 -2.715331 1.246517 3.256794 -2.331974 -3.221165 -2.060714 -0.708575 1.765422 -1.932249 0.305049 -1.201794 -1.378994 -0.028203
33 56.9872640748 3.0000000000 5.0000000000 1.8151744397 2.0000000000 6.2951222678 0.9953054120 4.1656510149 -0.1738612097 3.5923155066 -0.1486168768 17.3526483775 -1230.7984841248 25.5401985039 6.5337824042 -0.514360 0.484710 -5.000000 -2.404166 -1.515096 0.985783 0.333882 -0.361777 -0.486773 3.071348 -0.389802 2.479528 0.066708 0.816876 1.222691 1.015941 2.138435 -0.517879 -1.303925 -1.783795 -1.231999 5.000000 1.326239 -0.696521 -5.000000 3.121870 1.099659 2.638368 -5.000000 2.480936 -2.613525 1.446347 -5.000000 -2.451738 -0.141258 -4.613400 -2.970706 0.952587 -1.453615 1.933970
68 44.0955823780 3.0000000000 5.0000000000 1.7114122513 4.0000000000 6.2746348141 0.9920131693 4.7020639556 -0.2842023236 4.1831475574 -0.2506419240 22.1094054421 -1168.3971615760 24.5558799965 6.2957067053 -0.455366 2.634706 1.567743 -3.750857 -0.505747 -1.128051 -3.982894 -4.033681 -1.319455 2.633509 -0.166949 2.327650 4.290947 -2.055023 -1.191846 -1.540710 1.990945 0.414394 -1.296144 -3.430489 -2.686030 -3.209781 0.288750 -2.603048 -4.444775 0.736017 0.616245 1.244165 -3.984957 -0.115222 1.806838 1.341636 -4.719261 -2.105476 -1.309476 -3.239813 -1.727148 -0.040237 2.165735 2.403335
220 36.2735553186 3.0000000000 5.0000000000 1.4281820885 14.0000000000 6.1683321238 0.9748325697 6.4488628659 -0.1273763739 6.0549706144 -0.1560257373 41.5878322632 -1025.7977772245 23.8108644258 6.0672472859 -1.225403 5.000000 4.522605 -5.000000 2.136493 -3.306021 -4.381881 -3.852746 -1.625427 3.494666 -0.282685 0.037478 -0.794116 -2.824922 -1.264970 -0.016526 -4.567282 0.468248 0.190854 -1.471348 -5.000000 3.381575 1.665429 2.439237 -0.298312 3.387691 1.367346 4.475652 -3.423453 2.055669 -1.251524 1.943523 -5.000000 -5.000000 0.877574 -0.858009 -2.154745 -4.503822 1.809651 -0.654643
1005 74.8676087726 3.0000000000 5.0000000000 0.7060426580 67.0000000000 5.6240102851 0.8865632298 6.2369454691 0.2412115593 5.3548238257 0.2338815783 38.8994887846 -558.6834528007 25.4761441075 6.5143813578 3.992272 -3.523189 0.461527 -4.520912 0.003280 3.033472 -3.772452 -2.178119 -0.249959 -2.702245 1.996466 -0.970120 1.946038 -3.295809 -4.356387 2.620236 -1.185353 1.500040 0.431924 -3.744807 -3.449999 2.442150 5.000000 1.030874 2.037219 4.606993 0.250986 -1.412972 -4.795118 -2.096612 0.012305 2.213623 1.690639 -4.291446 4.860505 -0.153616 1.439531 -2.328826 -0.479594 3.547179
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 92.0433795857 4.0000000000 5.0000000000 0.7060426580 67.0000000000 5.6240102851 0.8865632298 6.2369454691 0.2412115593 5.3548238257 0.2338815783 38.8994887846 -558.6834528007 25.4761441075 6.5143813578 0.101123 0.999903 -1.991818 1.387197 -0.836603 -3.169154 -1.295414 1.197150 0.664500 -2.294953 1.237339 -0.175974 0.850145 0.664506 -2.313633 0.701994 -1.213775 3.093959 1.446683 0.092271 -1.965983 0.108865 0.319786 -2.417896 4.446720 0.788590 3.384715 -2.225624 3.271495 -2.721931 -1.302452 1.084903 0.096012 -4.716147 -2.211168 1.675673 4.175742 1.829682 -0.552407 1.593024
2 82.7084007632 4.0000000000 5.0000000000 0.7060426580 67.0000000000 5.6240102851 0.8865632298 6.2369454691 0.2412115593 5.3548238257 0.2338815783 38.8994887846 -558.6834528007 25.4761441075 6.5143813578 -2.287597 1.019840 -2.694921 -0.018720 -0.261409 1.604173 -0.605928 2.404005 -0.393491 1.673057 1.573205 -3.681752 0.075095 0.071856 -1.557480 0.358821 -2.911069 1.112370 1.019558 0.600891 4.953168 0.704687 0.134942 -1.464529 0.594282 -1.923554 2.543637 -1.295289 0.316939 3.980166 2.328375 0.485320 2.759840 -0.109117 1.590468 0.038180 -1.810876 0.860543 1.869300 -0.692204
5 52.1658050663 4.0000000000 5.0000000000 0.7060426580 67.0000000000 5.6240102851 0.8865632298 6.2369454691 0.2412115593 5.3548238257 0.2338815783 38.8994887846 -558.6834528007 25.4761441075 6.5143813578 -0.802354 1.790209 -2.991705 -1.390794 -0.238823 -2.089647 0.721276 -3.029809 0.110355 -2.880530 -0.290493 1.016147 4.407128 2.155269 3.234482 0.135944 4.231472 -0.482517 -0.504395 -2.564166 0.444503 2.107201 -1.267716 -0.741204 -0.927090 -0.662905 -1.180767 -2.700079 2.761936 -3.943506 -1.854164 0.687483 2.023123 -0.417202 -0.566493 0.098953 -0.522624 1.753485 -0.965757 -1.970837
20 39.4665151691 4.0000000000 5.0000000000 1.8926467117 1.0000000000 6.3134514028 0.9982257499 3.3120823190 0.1203740943 2.8087706812 0.1020817704 10.9698892879 -1281.4535402222 26.3675490637 6.7416225062 -0.158937 -1.428464 -1.810897 -1.629088 1.083987 -0.174057 0.486682 1.888880 -0.161042 1.216306 -0.532221 0.416197 3.149173 3.397124 0.687170 2.732889 -0.710810 -2.722728 2.499928 0.228955 -0.240597 0.372347 0.032700 2.624875 -1.532898 1.036538 0.159264 -0.498207 1.730354 -0.485487 -2.772238 -0.358947 0.492936 0.167079 -2.179000 -0.681606 0.957849 -1.437885 -1.852016 -1.333356
50 38.1939834796 4.0000000000 5.0000000000 1.7312267478 3.0000000000 6.2925163272 0.9948772273 4.0361806488 -0.0224836809 3.5001301088 -0.0148117704 16.2907542299 -1208.5238952414 25.7520637172 6.5950116648 2.007719 -4.685402 2.622006 0.048901 0.004985 -0.852560 1.445564 -0.951262 -4.234313 -3.996156 0.760990 2.591662 -0.895102 -0.260326 2.404273 0.486767 -1.806628 -1.046274 2.043835 0.013058 0.632328 -3.610480 0.894426 1.869713 0.005876 1.562774 -1.713878 1.009727 0.286481 -0.242261 -4.917820 -0.985708 3.206542 -0.715228 -1.195949 -0.066954 1.642337 -2.105030 -4.040488 2.098332
1005 54.5882628224 4.0000000000 5.0000000000 0.8151435079 67.0000000000 5.6307984180 0.8873979138 6.5603384569 -0.0336988576 5.7345192064 -0.0113799251 43.0380406695 -625.8071784849 24.7090149316 6.3079152788 0.284261 -1.890856 -0.103787 1.383942 -2.558416 2.764552 -5.000000 -2.084156 -4.072052 -3.318534 -1.562610 0.878674 -0.791236 -1.487268 5.000000 5.000000 -1.617515 3.818499 -4.193461 2.118232 -4.421434 -1.963133 -4.769752 4.386572 1.139033 3.618539 -1.716463 -3.160861 -3.841408 -1.653686 2.195224 0.120847 -1.040803 3.082608 3.298092 2.533461 -0.733336 -0.023084 -4.673740 -4.559160
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 92.6764879773 5.0000000000 5.0000000000 0.8151435079 67.0000000000 5.6307984180 0.8873979138 6.5603384569 -0.0336988576 5.7345192064 -0.0113799251 43.0380406695 -625.8071784849 24.7090149316 6.3079152788 0.882455 -0.661740 4.861542 -0.504184 0.219220 3.164962 -1.818465 -1.183273 0.375206 -0.659740 -2.385529 -0.409753 -0.717658 1.206943 -3.329577 -1.400358 2.302782 3.714662 -3.022359 1.289695 -1.961216 -1.713706 -1.743758 -0.845016 1.992880 1.424843 0.118288 -0.726622 0.006578 -0.211861 1.586107 -1.263143 -0.012390 -0.202135 -0.104616 0.498435 0.395320 2.669697 -0.173751 3.123065
2 61.4839992848 5.0000000000 5.0000000000 0.8151435079 67.0000000000 5.6307984180 0.8873979138 6.5603384569 -0.0336988576 5.7345192064 -0.0113799251 43.0380406695 -625.8071784849 24.7090149316 6.3079152788 -0.611706 -0.955463 0.201476 0.710877 0.539225 2.583927 2.278686 0.988881 -0.672673 -0.201229 2.826796 0.442508 -2.621546 -1.379130 -1.155026 2.304410 -0.214328 4.520214 1.313239 0.249614 -0.871408 1.944359 -0.481422 -1.648247 1.136265 0.025517 2.378121 -0.147187 -5.000000 1.578733 -3.755482 3.077512 3.642729 -0.854063 -2.329404 -2.794148 1.745309 -0.404236 -1.196720 -0.486839
